<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.20;1;14/08/20;10:51:00;73532.0000000;73557.0000000;73526.0000000;73539.0000000;8043
SPFB.Si-9.20;1;14/08/20;10:52:00;73538.0000000;73565.0000000;73533.0000000;73556.0000000;10011
SPFB.Si-9.20;1;14/08/20;10:53:00;73558.0000000;73564.0000000;73535.0000000;73535.0000000;5886
SPFB.Si-9.20;1;14/08/20;10:54:00;73535.0000000;73546.0000000;73512.0000000;73520.0000000;4581
SPFB.Si-9.20;1;14/08/20;10:55:00;73520.0000000;73551.0000000;73520.0000000;73545.0000000;2994
SPFB.Si-9.20;1;14/08/20;10:56:00;73549.0000000;73564.0000000;73542.0000000;73542.0000000;6238
SPFB.Si-9.20;1;14/08/20;10:57:00;73543.0000000;73573.0000000;73535.0000000;73570.0000000;6845
SPFB.Si-9.20;1;14/08/20;10:58:00;73570.0000000;73584.0000000;73544.0000000;73555.0000000;10228
SPFB.Si-9.20;1;14/08/20;10:59:00;73554.0000000;73574.0000000;73528.0000000;73529.0000000;5342
SPFB.Si-9.20;1;14/08/20;11:00:00;73531.0000000;73532.0000000;73518.0000000;73523.0000000;3383
SPFB.Si-9.20;1;14/08/20;11:01:00;73526.0000000;73547.0000000;73491.0000000;73507.0000000;9025
SPFB.Si-9.20;1;14/08/20;11:02:00;73507.0000000;73525.0000000;73492.0000000;73494.0000000;3480
SPFB.Si-9.20;1;14/08/20;11:03:00;73494.0000000;73509.0000000;73484.0000000;73488.0000000;3438
SPFB.Si-9.20;1;14/08/20;11:04:00;73487.0000000;73515.0000000;73484.0000000;73498.0000000;2176
SPFB.Si-9.20;1;14/08/20;11:05:00;73499.0000000;73515.0000000;73495.0000000;73495.0000000;1390
SPFB.Si-9.20;1;14/08/20;11:06:00;73497.0000000;73506.0000000;73487.0000000;73505.0000000;1551
SPFB.Si-9.20;1;14/08/20;11:07:00;73504.0000000;73509.0000000;73463.0000000;73471.0000000;3139
SPFB.Si-9.20;1;14/08/20;11:08:00;73470.0000000;73489.0000000;73467.0000000;73485.0000000;1577
SPFB.Si-9.20;1;14/08/20;11:09:00;73487.0000000;73516.0000000;73479.0000000;73516.0000000;2962
SPFB.Si-9.20;1;14/08/20;11:10:00;73516.0000000;73531.0000000;73510.0000000;73523.0000000;3471
SPFB.Si-9.20;1;14/08/20;11:11:00;73523.0000000;73542.0000000;73523.0000000;73537.0000000;4836
SPFB.Si-9.20;1;14/08/20;11:12:00;73537.0000000;73541.0000000;73510.0000000;73518.0000000;3173
SPFB.Si-9.20;1;14/08/20;11:13:00;73520.0000000;73550.0000000;73517.0000000;73528.0000000;4987
SPFB.Si-9.20;1;14/08/20;11:14:00;73529.0000000;73535.0000000;73497.0000000;73498.0000000;4019
SPFB.Si-9.20;1;14/08/20;11:15:00;73501.0000000;73524.0000000;73494.0000000;73518.0000000;2178
SPFB.Si-9.20;1;14/08/20;11:16:00;73522.0000000;73536.0000000;73521.0000000;73524.0000000;1605
SPFB.Si-9.20;1;14/08/20;11:17:00;73525.0000000;73549.0000000;73523.0000000;73543.0000000;1801
SPFB.Si-9.20;1;14/08/20;11:18:00;73542.0000000;73557.0000000;73535.0000000;73539.0000000;6251
SPFB.Si-9.20;1;14/08/20;11:19:00;73539.0000000;73544.0000000;73517.0000000;73521.0000000;2908
SPFB.Si-9.20;1;14/08/20;11:20:00;73519.0000000;73526.0000000;73508.0000000;73520.0000000;1875
SPFB.Si-9.20;1;14/08/20;11:21:00;73519.0000000;73549.0000000;73517.0000000;73545.0000000;8145
SPFB.Si-9.20;1;14/08/20;11:22:00;73545.0000000;73548.0000000;73518.0000000;73526.0000000;3139
SPFB.Si-9.20;1;14/08/20;11:23:00;73528.0000000;73541.0000000;73517.0000000;73522.0000000;4098
SPFB.Si-9.20;1;14/08/20;11:24:00;73521.0000000;73535.0000000;73513.0000000;73513.0000000;2345
SPFB.Si-9.20;1;14/08/20;11:25:00;73514.0000000;73528.0000000;73512.0000000;73519.0000000;3873
SPFB.Si-9.20;1;14/08/20;11:26:00;73522.0000000;73557.0000000;73522.0000000;73549.0000000;2738
SPFB.Si-9.20;1;14/08/20;11:27:00;73547.0000000;73590.0000000;73542.0000000;73580.0000000;13959
SPFB.Si-9.20;1;14/08/20;11:28:00;73578.0000000;73580.0000000;73551.0000000;73563.0000000;4542
SPFB.Si-9.20;1;14/08/20;11:29:00;73560.0000000;73570.0000000;73550.0000000;73555.0000000;2018
SPFB.Si-9.20;1;14/08/20;11:30:00;73557.0000000;73559.0000000;73526.0000000;73532.0000000;4187
SPFB.Si-9.20;1;14/08/20;11:31:00;73534.0000000;73557.0000000;73532.0000000;73542.0000000;2844
SPFB.Si-9.20;1;14/08/20;11:32:00;73542.0000000;73550.0000000;73536.0000000;73544.0000000;1799
SPFB.Si-9.20;1;14/08/20;11:33:00;73545.0000000;73570.0000000;73545.0000000;73549.0000000;4087
SPFB.Si-9.20;1;14/08/20;11:34:00;73548.0000000;73567.0000000;73542.0000000;73562.0000000;2508
SPFB.Si-9.20;1;14/08/20;11:35:00;73561.0000000;73587.0000000;73543.0000000;73580.0000000;2790
SPFB.Si-9.20;1;14/08/20;11:36:00;73582.0000000;73589.0000000;73545.0000000;73549.0000000;5842
SPFB.Si-9.20;1;14/08/20;11:37:00;73549.0000000;73554.0000000;73522.0000000;73534.0000000;2987
SPFB.Si-9.20;1;14/08/20;11:38:00;73532.0000000;73560.0000000;73527.0000000;73532.0000000;2122
SPFB.Si-9.20;1;14/08/20;11:39:00;73533.0000000;73549.0000000;73531.0000000;73533.0000000;1698
SPFB.Si-9.20;1;14/08/20;11:40:00;73536.0000000;73555.0000000;73534.0000000;73548.0000000;3355
SPFB.Si-9.20;1;14/08/20;11:41:00;73550.0000000;73566.0000000;73536.0000000;73543.0000000;2683
SPFB.Si-9.20;1;14/08/20;11:42:00;73541.0000000;73559.0000000;73540.0000000;73554.0000000;933
SPFB.Si-9.20;1;14/08/20;11:43:00;73555.0000000;73557.0000000;73538.0000000;73539.0000000;918
SPFB.Si-9.20;1;14/08/20;11:44:00;73539.0000000;73548.0000000;73524.0000000;73524.0000000;1252
SPFB.Si-9.20;1;14/08/20;11:45:00;73525.0000000;73550.0000000;73525.0000000;73546.0000000;1442
SPFB.Si-9.20;1;14/08/20;11:46:00;73549.0000000;73576.0000000;73549.0000000;73568.0000000;4222
SPFB.Si-9.20;1;14/08/20;11:47:00;73570.0000000;73572.0000000;73557.0000000;73565.0000000;1679
SPFB.Si-9.20;1;14/08/20;11:48:00;73564.0000000;73576.0000000;73560.0000000;73561.0000000;1882
SPFB.Si-9.20;1;14/08/20;11:49:00;73564.0000000;73568.0000000;73542.0000000;73548.0000000;1276
SPFB.Si-9.20;1;14/08/20;11:50:00;73548.0000000;73552.0000000;73526.0000000;73530.0000000;1739
SPFB.Si-9.20;1;14/08/20;11:51:00;73530.0000000;73570.0000000;73530.0000000;73543.0000000;2391
SPFB.Si-9.20;1;14/08/20;11:52:00;73546.0000000;73590.0000000;73540.0000000;73581.0000000;10491
SPFB.Si-9.20;1;14/08/20;11:53:00;73582.0000000;73584.0000000;73569.0000000;73572.0000000;1606
SPFB.Si-9.20;1;14/08/20;11:54:00;73572.0000000;73580.0000000;73566.0000000;73578.0000000;2487
SPFB.Si-9.20;1;14/08/20;11:55:00;73579.0000000;73600.0000000;73578.0000000;73583.0000000;6000
SPFB.Si-9.20;1;14/08/20;11:56:00;73586.0000000;73630.0000000;73583.0000000;73619.0000000;10199
SPFB.Si-9.20;1;14/08/20;11:57:00;73622.0000000;73646.0000000;73618.0000000;73636.0000000;6252
SPFB.Si-9.20;1;14/08/20;11:58:00;73637.0000000;73644.0000000;73620.0000000;73635.0000000;5947
SPFB.Si-9.20;1;14/08/20;11:59:00;73638.0000000;73689.0000000;73632.0000000;73665.0000000;11866
SPFB.Si-9.20;1;14/08/20;12:00:00;73668.0000000;73671.0000000;73640.0000000;73653.0000000;5463
SPFB.Si-9.20;1;14/08/20;12:01:00;73653.0000000;73720.0000000;73653.0000000;73705.0000000;22340
SPFB.Si-9.20;1;14/08/20;12:02:00;73704.0000000;73713.0000000;73697.0000000;73702.0000000;6224
SPFB.Si-9.20;1;14/08/20;12:03:00;73705.0000000;73710.0000000;73681.0000000;73707.0000000;8871
SPFB.Si-9.20;1;14/08/20;12:04:00;73707.0000000;73734.0000000;73691.0000000;73723.0000000;8684
SPFB.Si-9.20;1;14/08/20;12:05:00;73722.0000000;73732.0000000;73685.0000000;73694.0000000;5654
SPFB.Si-9.20;1;14/08/20;12:06:00;73694.0000000;73725.0000000;73680.0000000;73717.0000000;5049
SPFB.Si-9.20;1;14/08/20;12:07:00;73716.0000000;73736.0000000;73704.0000000;73706.0000000;3773
SPFB.Si-9.20;1;14/08/20;12:08:00;73706.0000000;73712.0000000;73670.0000000;73683.0000000;5533
SPFB.Si-9.20;1;14/08/20;12:09:00;73682.0000000;73687.0000000;73656.0000000;73682.0000000;8520
SPFB.Si-9.20;1;14/08/20;12:10:00;73680.0000000;73703.0000000;73672.0000000;73701.0000000;4805
SPFB.Si-9.20;1;14/08/20;12:11:00;73700.0000000;73709.0000000;73691.0000000;73709.0000000;3975
SPFB.Si-9.20;1;14/08/20;12:12:00;73707.0000000;73708.0000000;73668.0000000;73668.0000000;2600
SPFB.Si-9.20;1;14/08/20;12:13:00;73671.0000000;73692.0000000;73639.0000000;73655.0000000;27383
SPFB.Si-9.20;1;14/08/20;12:14:00;73656.0000000;73678.0000000;73655.0000000;73668.0000000;7045
SPFB.Si-9.20;1;14/08/20;12:15:00;73666.0000000;73679.0000000;73652.0000000;73657.0000000;1380
SPFB.Si-9.20;1;14/08/20;12:16:00;73658.0000000;73692.0000000;73646.0000000;73689.0000000;6664
SPFB.Si-9.20;1;14/08/20;12:17:00;73688.0000000;73696.0000000;73674.0000000;73679.0000000;2697
SPFB.Si-9.20;1;14/08/20;12:18:00;73679.0000000;73692.0000000;73649.0000000;73649.0000000;2324
SPFB.Si-9.20;1;14/08/20;12:19:00;73648.0000000;73676.0000000;73645.0000000;73670.0000000;1959
SPFB.Si-9.20;1;14/08/20;12:20:00;73670.0000000;73689.0000000;73658.0000000;73678.0000000;1800
SPFB.Si-9.20;1;14/08/20;12:21:00;73679.0000000;73685.0000000;73668.0000000;73673.0000000;1040
SPFB.Si-9.20;1;14/08/20;12:22:00;73674.0000000;73676.0000000;73645.0000000;73646.0000000;2634
SPFB.Si-9.20;1;14/08/20;12:23:00;73648.0000000;73649.0000000;73611.0000000;73618.0000000;5779
SPFB.Si-9.20;1;14/08/20;12:24:00;73622.0000000;73638.0000000;73614.0000000;73618.0000000;1480
SPFB.Si-9.20;1;14/08/20;12:25:00;73615.0000000;73618.0000000;73582.0000000;73598.0000000;9741
SPFB.Si-9.20;1;14/08/20;12:26:00;73598.0000000;73603.0000000;73571.0000000;73579.0000000;6337
SPFB.Si-9.20;1;14/08/20;12:27:00;73581.0000000;73582.0000000;73549.0000000;73561.0000000;6739
SPFB.Si-9.20;1;14/08/20;12:28:00;73561.0000000;73571.0000000;73536.0000000;73559.0000000;7171
SPFB.Si-9.20;1;14/08/20;12:29:00;73556.0000000;73574.0000000;73551.0000000;73560.0000000;4451
SPFB.Si-9.20;1;14/08/20;12:30:00;73558.0000000;73564.0000000;73507.0000000;73509.0000000;10623
SPFB.Si-9.20;1;14/08/20;12:31:00;73508.0000000;73547.0000000;73508.0000000;73533.0000000;6600
SPFB.Si-9.20;1;14/08/20;12:32:00;73535.0000000;73574.0000000;73525.0000000;73566.0000000;3802
SPFB.Si-9.20;1;14/08/20;12:33:00;73568.0000000;73580.0000000;73554.0000000;73558.0000000;2995
SPFB.Si-9.20;1;14/08/20;12:34:00;73557.0000000;73572.0000000;73541.0000000;73562.0000000;2952
SPFB.Si-9.20;1;14/08/20;12:35:00;73565.0000000;73584.0000000;73561.0000000;73580.0000000;1878
SPFB.Si-9.20;1;14/08/20;12:36:00;73580.0000000;73600.0000000;73580.0000000;73598.0000000;2683
SPFB.Si-9.20;1;14/08/20;12:37:00;73597.0000000;73620.0000000;73595.0000000;73612.0000000;3156
SPFB.Si-9.20;1;14/08/20;12:38:00;73611.0000000;73634.0000000;73594.0000000;73595.0000000;3624
SPFB.Si-9.20;1;14/08/20;12:39:00;73599.0000000;73611.0000000;73594.0000000;73597.0000000;2033
SPFB.Si-9.20;1;14/08/20;12:40:00;73600.0000000;73612.0000000;73598.0000000;73611.0000000;829
SPFB.Si-9.20;1;14/08/20;12:41:00;73611.0000000;73621.0000000;73588.0000000;73595.0000000;2414
SPFB.Si-9.20;1;14/08/20;12:42:00;73596.0000000;73597.0000000;73585.0000000;73591.0000000;1119
SPFB.Si-9.20;1;14/08/20;12:43:00;73590.0000000;73596.0000000;73573.0000000;73579.0000000;2133
SPFB.Si-9.20;1;14/08/20;12:44:00;73579.0000000;73590.0000000;73573.0000000;73588.0000000;2359
SPFB.Si-9.20;1;14/08/20;12:45:00;73587.0000000;73625.0000000;73581.0000000;73620.0000000;5639
