<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.GAZR-9.20;10;15/06/20;16:00:00;18452.0000000;18452.0000000;18410.0000000;18418.0000000;41
SPFB.GAZR-9.20;10;15/06/20;16:10:00;18417.0000000;18486.0000000;18413.0000000;18460.0000000;114
SPFB.GAZR-9.20;10;15/06/20;16:20:00;18448.0000000;18460.0000000;18440.0000000;18440.0000000;20
SPFB.GAZR-9.20;10;15/06/20;16:30:00;18433.0000000;18475.0000000;18431.0000000;18460.0000000;132
SPFB.GAZR-9.20;10;15/06/20;16:40:00;18433.0000000;18440.0000000;18375.0000000;18425.0000000;236
SPFB.GAZR-9.20;10;15/06/20;16:50:00;18410.0000000;18442.0000000;18365.0000000;18380.0000000;253
SPFB.GAZR-9.20;10;15/06/20;17:00:00;18373.0000000;18468.0000000;18373.0000000;18468.0000000;935
SPFB.GAZR-9.20;10;15/06/20;17:10:00;18468.0000000;18530.0000000;18432.0000000;18501.0000000;583
SPFB.GAZR-9.20;10;15/06/20;17:20:00;18499.0000000;18506.0000000;18445.0000000;18493.0000000;583
SPFB.GAZR-9.20;10;15/06/20;17:30:00;18509.0000000;18513.0000000;18427.0000000;18427.0000000;1269
SPFB.GAZR-9.20;10;15/06/20;17:40:00;18430.0000000;18476.0000000;18412.0000000;18412.0000000;1501
SPFB.GAZR-9.20;10;15/06/20;17:50:00;18412.0000000;18435.0000000;18364.0000000;18427.0000000;803
SPFB.GAZR-9.20;10;15/06/20;18:00:00;18413.0000000;18462.0000000;18410.0000000;18419.0000000;631
SPFB.GAZR-9.20;10;15/06/20;18:10:00;18426.0000000;18488.0000000;18417.0000000;18467.0000000;403
SPFB.GAZR-9.20;10;15/06/20;18:20:00;18459.0000000;18500.0000000;18437.0000000;18470.0000000;899
SPFB.GAZR-9.20;10;15/06/20;18:30:00;18468.0000000;18504.0000000;18426.0000000;18504.0000000;413
SPFB.GAZR-9.20;10;15/06/20;18:40:00;18503.0000000;18521.0000000;18461.0000000;18505.0000000;1844
SPFB.GAZR-9.20;10;15/06/20;18:50:00;18481.0000000;18490.0000000;18473.0000000;18490.0000000;16
SPFB.GAZR-9.20;10;15/06/20;19:10:00;18504.0000000;18530.0000000;18495.0000000;18515.0000000;67
SPFB.GAZR-9.20;10;15/06/20;19:20:00;18519.0000000;18545.0000000;18518.0000000;18545.0000000;108
SPFB.GAZR-9.20;10;15/06/20;19:30:00;18536.0000000;18549.0000000;18528.0000000;18541.0000000;29
SPFB.GAZR-9.20;10;15/06/20;19:40:00;18546.0000000;18550.0000000;18530.0000000;18550.0000000;50
SPFB.GAZR-9.20;10;15/06/20;19:50:00;18550.0000000;18568.0000000;18550.0000000;18567.0000000;15
SPFB.GAZR-9.20;10;15/06/20;20:00:00;18570.0000000;18587.0000000;18570.0000000;18575.0000000;85
SPFB.GAZR-9.20;10;15/06/20;20:10:00;18577.0000000;18600.0000000;18572.0000000;18600.0000000;376
