<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.20;60;27/12/19;12:00:00;62650.0000000;62655.0000000;62400.0000000;62548.0000000;281921
SPFB.Si-3.20;60;27/12/19;13:00:00;62549.0000000;62649.0000000;62525.0000000;62549.0000000;176131
SPFB.Si-3.20;60;27/12/19;14:00:00;62549.0000000;62556.0000000;62482.0000000;62517.0000000;115975
SPFB.Si-3.20;60;27/12/19;15:00:00;62512.0000000;62528.0000000;62402.0000000;62490.0000000;138230
SPFB.Si-3.20;60;27/12/19;16:00:00;62490.0000000;62593.0000000;62485.0000000;62589.0000000;108621
SPFB.Si-3.20;60;27/12/19;17:00:00;62589.0000000;62719.0000000;62586.0000000;62680.0000000;139411
SPFB.Si-3.20;60;27/12/19;18:00:00;62680.0000000;62736.0000000;62642.0000000;62735.0000000;93758
SPFB.Si-3.20;60;27/12/19;19:00:00;62735.0000000;62746.0000000;62620.0000000;62668.0000000;97834
SPFB.Si-3.20;60;27/12/19;20:00:00;62677.0000000;62737.0000000;62643.0000000;62666.0000000;42792
SPFB.Si-3.20;60;27/12/19;21:00:00;62668.0000000;62676.0000000;62625.0000000;62667.0000000;22239
SPFB.Si-3.20;60;27/12/19;22:00:00;62667.0000000;62690.0000000;62650.0000000;62661.0000000;13870
SPFB.Si-3.20;60;27/12/19;23:00:00;62660.0000000;62672.0000000;62629.0000000;62632.0000000;14996
SPFB.Si-3.20;60;28/12/19;00:00:00;62632.0000000;62669.0000000;62623.0000000;62632.0000000;13774
SPFB.Si-3.20;60;30/12/19;11:00:00;62626.0000000;62641.0000000;62369.0000000;62384.0000000;247288
SPFB.Si-3.20;60;30/12/19;12:00:00;62385.0000000;62388.0000000;62201.0000000;62303.0000000;219423
SPFB.Si-3.20;60;30/12/19;13:00:00;62301.0000000;62324.0000000;62161.0000000;62280.0000000;186206
SPFB.Si-3.20;60;30/12/19;14:00:00;62278.0000000;62368.0000000;62237.0000000;62252.0000000;117102
SPFB.Si-3.20;60;30/12/19;15:00:00;62259.0000000;62441.0000000;62259.0000000;62411.0000000;88282
SPFB.Si-3.20;60;30/12/19;16:00:00;62412.0000000;62423.0000000;62318.0000000;62382.0000000;70683
SPFB.Si-3.20;60;30/12/19;17:00:00;62378.0000000;62520.0000000;62373.0000000;62491.0000000;101225
SPFB.Si-3.20;60;30/12/19;18:00:00;62488.0000000;62580.0000000;62410.0000000;62469.0000000;188327
SPFB.Si-3.20;60;30/12/19;19:00:00;62468.0000000;62545.0000000;62403.0000000;62454.0000000;125192
SPFB.Si-3.20;60;30/12/19;20:00:00;62460.0000000;62540.0000000;62460.0000000;62540.0000000;43485
SPFB.Si-3.20;60;30/12/19;21:00:00;62540.0000000;62554.0000000;62491.0000000;62518.0000000;26513
SPFB.Si-3.20;60;30/12/19;22:00:00;62519.0000000;62534.0000000;62499.0000000;62515.0000000;17306
SPFB.Si-3.20;60;30/12/19;23:00:00;62515.0000000;62544.0000000;62513.0000000;62529.0000000;13652
SPFB.Si-3.20;60;31/12/19;00:00:00;62526.0000000;62549.0000000;62519.0000000;62520.0000000;18301
SPFB.Si-3.20;60;03/01/20;11:00:00;62518.0000000;62770.0000000;62300.0000000;62767.0000000;223120
SPFB.Si-3.20;60;03/01/20;12:00:00;62767.0000000;62790.0000000;62476.0000000;62541.0000000;182693
SPFB.Si-3.20;60;03/01/20;13:00:00;62539.0000000;62666.0000000;62539.0000000;62633.0000000;65532
SPFB.Si-3.20;60;03/01/20;14:00:00;62633.0000000;62643.0000000;62520.0000000;62580.0000000;65773
SPFB.Si-3.20;60;03/01/20;15:00:00;62585.0000000;62630.0000000;62560.0000000;62601.0000000;34870
SPFB.Si-3.20;60;03/01/20;16:00:00;62601.0000000;62630.0000000;62584.0000000;62601.0000000;45432
SPFB.Si-3.20;60;03/01/20;17:00:00;62603.0000000;62613.0000000;62448.0000000;62545.0000000;84252
SPFB.Si-3.20;60;03/01/20;18:00:00;62543.0000000;62580.0000000;62484.0000000;62503.0000000;45583
SPFB.Si-3.20;60;03/01/20;19:00:00;62503.0000000;62529.0000000;62447.0000000;62516.0000000;44451
SPFB.Si-3.20;60;03/01/20;20:00:00;62500.0000000;62500.0000000;62418.0000000;62464.0000000;40200
SPFB.Si-3.20;60;03/01/20;21:00:00;62467.0000000;62509.0000000;62463.0000000;62505.0000000;15966
SPFB.Si-3.20;60;03/01/20;22:00:00;62503.0000000;62635.0000000;62494.0000000;62615.0000000;36922
SPFB.Si-3.20;60;03/01/20;23:00:00;62610.0000000;62650.0000000;62594.0000000;62647.0000000;22115
SPFB.Si-3.20;60;04/01/20;00:00:00;62647.0000000;62657.0000000;62635.0000000;62652.0000000;16377
SPFB.Si-3.20;60;06/01/20;11:00:00;62651.0000000;62959.0000000;62635.0000000;62744.0000000;294042
SPFB.Si-3.20;60;06/01/20;12:00:00;62742.0000000;62778.0000000;62675.0000000;62735.0000000;71078
SPFB.Si-3.20;60;06/01/20;13:00:00;62732.0000000;62761.0000000;62658.0000000;62670.0000000;50355
SPFB.Si-3.20;60;06/01/20;14:00:00;62666.0000000;62673.0000000;62562.0000000;62610.0000000;66071
SPFB.Si-3.20;60;06/01/20;15:00:00;62610.0000000;62641.0000000;62568.0000000;62577.0000000;35168
SPFB.Si-3.20;60;06/01/20;16:00:00;62575.0000000;62612.0000000;62503.0000000;62510.0000000;71239
SPFB.Si-3.20;60;06/01/20;17:00:00;62510.0000000;62545.0000000;62432.0000000;62452.0000000;89075
SPFB.Si-3.20;60;06/01/20;18:00:00;62448.0000000;62539.0000000;62440.0000000;62539.0000000;63991
SPFB.Si-3.20;60;06/01/20;19:00:00;62534.0000000;62540.0000000;62270.0000000;62358.0000000;118818
SPFB.Si-3.20;60;06/01/20;20:00:00;62320.0000000;62363.0000000;62261.0000000;62344.0000000;61472
SPFB.Si-3.20;60;06/01/20;21:00:00;62344.0000000;62405.0000000;62311.0000000;62320.0000000;32753
SPFB.Si-3.20;60;06/01/20;22:00:00;62322.0000000;62328.0000000;62266.0000000;62288.0000000;26662
SPFB.Si-3.20;60;06/01/20;23:00:00;62287.0000000;62342.0000000;62274.0000000;62327.0000000;20022
SPFB.Si-3.20;60;07/01/20;00:00:00;62327.0000000;62366.0000000;62316.0000000;62346.0000000;24226
SPFB.Si-3.20;60;08/01/20;11:00:00;62347.0000000;62500.0000000;62288.0000000;62318.0000000;187973
SPFB.Si-3.20;60;08/01/20;12:00:00;62311.0000000;62514.0000000;62282.0000000;62472.0000000;120739
