<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-9.19;5;20/06/19;10:45:00;64225.0000000;64227.0000000;64151.0000000;64155.0000000;29719
SPFB.Si-9.19;5;20/06/19;10:50:00;64153.0000000;64167.0000000;64103.0000000;64112.0000000;54087
SPFB.Si-9.19;5;20/06/19;10:55:00;64109.0000000;64150.0000000;64092.0000000;64146.0000000;44936
SPFB.Si-9.19;5;20/06/19;11:00:00;64145.0000000;64148.0000000;64119.0000000;64138.0000000;22589
SPFB.Si-9.19;5;20/06/19;11:05:00;64136.0000000;64155.0000000;64129.0000000;64155.0000000;12733
SPFB.Si-9.19;5;20/06/19;11:10:00;64154.0000000;64160.0000000;64132.0000000;64148.0000000;13113
SPFB.Si-9.19;5;20/06/19;11:15:00;64145.0000000;64168.0000000;64142.0000000;64167.0000000;7745
SPFB.Si-9.19;5;20/06/19;11:20:00;64166.0000000;64186.0000000;64165.0000000;64182.0000000;11372
SPFB.Si-9.19;5;20/06/19;11:25:00;64184.0000000;64187.0000000;64145.0000000;64146.0000000;15642
SPFB.Si-9.19;5;20/06/19;11:30:00;64146.0000000;64160.0000000;64128.0000000;64148.0000000;15101
SPFB.Si-9.19;5;20/06/19;11:35:00;64150.0000000;64166.0000000;64140.0000000;64151.0000000;8888
SPFB.Si-9.19;5;20/06/19;11:40:00;64148.0000000;64167.0000000;64143.0000000;64164.0000000;12935
SPFB.Si-9.19;5;20/06/19;11:45:00;64163.0000000;64166.0000000;64150.0000000;64159.0000000;13784
SPFB.Si-9.19;5;20/06/19;11:50:00;64158.0000000;64191.0000000;64153.0000000;64188.0000000;9166
SPFB.Si-9.19;5;20/06/19;11:55:00;64188.0000000;64205.0000000;64172.0000000;64190.0000000;34715
SPFB.Si-9.19;5;20/06/19;12:00:00;64193.0000000;64205.0000000;64185.0000000;64193.0000000;11545
SPFB.Si-9.19;5;20/06/19;12:05:00;64193.0000000;64198.0000000;64177.0000000;64180.0000000;12778
SPFB.Si-9.19;5;20/06/19;12:10:00;64179.0000000;64186.0000000;64163.0000000;64167.0000000;8839
SPFB.Si-9.19;5;20/06/19;12:15:00;64167.0000000;64175.0000000;64152.0000000;64155.0000000;4214
SPFB.Si-9.19;5;20/06/19;12:20:00;64155.0000000;64157.0000000;64130.0000000;64146.0000000;17628
SPFB.Si-9.19;5;20/06/19;12:25:00;64145.0000000;64146.0000000;64105.0000000;64110.0000000;10825
SPFB.Si-9.19;5;20/06/19;12:30:00;64109.0000000;64111.0000000;64055.0000000;64075.0000000;25391
SPFB.Si-9.19;5;20/06/19;12:35:00;64074.0000000;64080.0000000;64061.0000000;64073.0000000;12471
SPFB.Si-9.19;5;20/06/19;12:40:00;64072.0000000;64096.0000000;64071.0000000;64090.0000000;14337
SPFB.Si-9.19;5;20/06/19;12:45:00;64088.0000000;64108.0000000;64087.0000000;64094.0000000;9526
SPFB.Si-9.19;5;20/06/19;12:50:00;64094.0000000;64100.0000000;64084.0000000;64087.0000000;4232
SPFB.Si-9.19;5;20/06/19;12:55:00;64085.0000000;64097.0000000;64082.0000000;64092.0000000;3936
SPFB.Si-9.19;5;20/06/19;13:00:00;64092.0000000;64094.0000000;64070.0000000;64071.0000000;5730
