<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-3.21,1,01/12/20,11:41:00,77068.0000000,77072.0000000,77039.0000000,77044.0000000,47
SPFB.Si-3.21,1,01/12/20,11:42:00,77037.0000000,77070.0000000,77035.0000000,77056.0000000,336
SPFB.Si-3.21,1,01/12/20,11:43:00,77052.0000000,77070.0000000,77050.0000000,77055.0000000,128
SPFB.Si-3.21,1,01/12/20,11:44:00,77064.0000000,77070.0000000,77032.0000000,77039.0000000,238
SPFB.Si-3.21,1,01/12/20,11:45:00,77025.0000000,77036.0000000,76998.0000000,77010.0000000,185
SPFB.Si-3.21,1,01/12/20,11:46:00,77020.0000000,77027.0000000,77019.0000000,77027.0000000,424
SPFB.Si-3.21,1,01/12/20,11:47:00,77029.0000000,77043.0000000,77029.0000000,77043.0000000,13
SPFB.Si-3.21,1,01/12/20,11:48:00,77050.0000000,77050.0000000,77034.0000000,77034.0000000,32
SPFB.Si-3.21,1,01/12/20,11:49:00,77037.0000000,77050.0000000,77037.0000000,77040.0000000,2074
SPFB.Si-3.21,1,01/12/20,11:50:00,77058.0000000,77058.0000000,77050.0000000,77050.0000000,6
SPFB.Si-3.21,1,01/12/20,11:51:00,77070.0000000,77070.0000000,77059.0000000,77066.0000000,75
SPFB.Si-3.21,1,01/12/20,11:52:00,77066.0000000,77066.0000000,77053.0000000,77053.0000000,37
SPFB.Si-3.21,1,01/12/20,11:53:00,77050.0000000,77073.0000000,77037.0000000,77073.0000000,81
SPFB.Si-3.21,1,01/12/20,11:54:00,77067.0000000,77067.0000000,77067.0000000,77067.0000000,4
SPFB.Si-3.21,1,01/12/20,11:55:00,77063.0000000,77080.0000000,77053.0000000,77076.0000000,29
SPFB.Si-3.21,1,01/12/20,11:56:00,77086.0000000,77088.0000000,77086.0000000,77088.0000000,110
SPFB.Si-3.21,1,01/12/20,11:57:00,77087.0000000,77097.0000000,77087.0000000,77092.0000000,395
SPFB.Si-3.21,1,01/12/20,11:58:00,77076.0000000,77076.0000000,77047.0000000,77047.0000000,27
SPFB.Si-3.21,1,01/12/20,11:59:00,77047.0000000,77047.0000000,77027.0000000,77027.0000000,62
SPFB.Si-3.21,1,01/12/20,12:00:00,77016.0000000,77027.0000000,77016.0000000,77027.0000000,6
SPFB.Si-3.21,1,01/12/20,12:01:00,77029.0000000,77033.0000000,77029.0000000,77033.0000000,47
SPFB.Si-3.21,1,01/12/20,12:02:00,77040.0000000,77047.0000000,77038.0000000,77047.0000000,209
SPFB.Si-3.21,1,01/12/20,12:03:00,77033.0000000,77033.0000000,77025.0000000,77025.0000000,21
SPFB.Si-3.21,1,01/12/20,12:04:00,77023.0000000,77023.0000000,77006.0000000,77006.0000000,12
SPFB.Si-3.21,1,01/12/20,12:05:00,77010.0000000,77024.0000000,77010.0000000,77024.0000000,5
SPFB.Si-3.21,1,01/12/20,12:06:00,77026.0000000,77034.0000000,77026.0000000,77034.0000000,21
SPFB.Si-3.21,1,01/12/20,12:07:00,77040.0000000,77041.0000000,77033.0000000,77033.0000000,11
SPFB.Si-3.21,1,01/12/20,12:08:00,77005.0000000,77005.0000000,76997.0000000,76997.0000000,59
SPFB.Si-3.21,1,01/12/20,12:09:00,76997.0000000,76997.0000000,76986.0000000,76986.0000000,82
SPFB.Si-3.21,1,01/12/20,12:10:00,76985.0000000,76985.0000000,76950.0000000,76960.0000000,208
SPFB.Si-3.21,1,01/12/20,12:11:00,76970.0000000,76970.0000000,76954.0000000,76958.0000000,12
SPFB.Si-3.21,1,01/12/20,12:12:00,76955.0000000,76974.0000000,76946.0000000,76974.0000000,151
SPFB.Si-3.21,1,01/12/20,12:13:00,76975.0000000,76985.0000000,76969.0000000,76969.0000000,51
SPFB.Si-3.21,1,01/12/20,12:14:00,76965.0000000,76968.0000000,76950.0000000,76968.0000000,5
SPFB.Si-3.21,1,01/12/20,12:15:00,76966.0000000,76966.0000000,76930.0000000,76945.0000000,241
SPFB.Si-3.21,1,01/12/20,12:16:00,76945.0000000,76945.0000000,76934.0000000,76934.0000000,18
SPFB.Si-3.21,1,01/12/20,12:17:00,76928.0000000,76930.0000000,76919.0000000,76924.0000000,27
SPFB.Si-3.21,1,01/12/20,12:18:00,76945.0000000,76946.0000000,76945.0000000,76946.0000000,5
SPFB.Si-3.21,1,01/12/20,12:19:00,76950.0000000,76958.0000000,76950.0000000,76958.0000000,27
SPFB.Si-3.21,1,01/12/20,12:20:00,76947.0000000,76947.0000000,76900.0000000,76900.0000000,595
SPFB.Si-3.21,1,01/12/20,12:21:00,76895.0000000,76901.0000000,76887.0000000,76887.0000000,57
SPFB.Si-3.21,1,01/12/20,12:22:00,76904.0000000,76924.0000000,76900.0000000,76924.0000000,20
SPFB.Si-3.21,1,01/12/20,12:23:00,76923.0000000,76923.0000000,76898.0000000,76898.0000000,11
SPFB.Si-3.21,1,01/12/20,12:24:00,76904.0000000,76904.0000000,76890.0000000,76899.0000000,264
SPFB.Si-3.21,1,01/12/20,12:25:00,76893.0000000,76893.0000000,76762.0000000,76766.0000000,3532
SPFB.Si-3.21,1,01/12/20,12:26:00,76765.0000000,76842.0000000,76765.0000000,76830.0000000,404
SPFB.Si-3.21,1,01/12/20,12:27:00,76819.0000000,76850.0000000,76814.0000000,76850.0000000,127
SPFB.Si-3.21,1,01/12/20,12:28:00,76838.0000000,76867.0000000,76838.0000000,76867.0000000,94
SPFB.Si-3.21,1,01/12/20,12:29:00,76856.0000000,76860.0000000,76841.0000000,76852.0000000,53
SPFB.Si-3.21,1,01/12/20,12:30:00,76845.0000000,76852.0000000,76834.0000000,76849.0000000,238
SPFB.Si-3.21,1,01/12/20,12:31:00,76852.0000000,76859.0000000,76848.0000000,76857.0000000,208
SPFB.Si-3.21,1,01/12/20,12:32:00,76867.0000000,76887.0000000,76866.0000000,76887.0000000,197
SPFB.Si-3.21,1,01/12/20,12:33:00,76886.0000000,76886.0000000,76876.0000000,76876.0000000,41
SPFB.Si-3.21,1,01/12/20,12:34:00,76890.0000000,76890.0000000,76890.0000000,76890.0000000,5
SPFB.Si-3.21,1,01/12/20,12:35:00,76894.0000000,76903.0000000,76894.0000000,76902.0000000,18
SPFB.Si-3.21,1,01/12/20,12:36:00,76905.0000000,76922.0000000,76903.0000000,76903.0000000,53
SPFB.Si-3.21,1,01/12/20,12:37:00,76909.0000000,76916.0000000,76908.0000000,76916.0000000,17
SPFB.Si-3.21,1,01/12/20,12:38:00,76916.0000000,76916.0000000,76900.0000000,76907.0000000,79
SPFB.Si-3.21,1,01/12/20,12:39:00,76916.0000000,76920.0000000,76916.0000000,76920.0000000,55
SPFB.Si-3.21,1,01/12/20,12:40:00,76906.0000000,76916.0000000,76889.0000000,76889.0000000,26
SPFB.Si-3.21,1,01/12/20,12:41:00,76895.0000000,76926.0000000,76895.0000000,76925.0000000,32
SPFB.Si-3.21,1,01/12/20,12:42:00,76924.0000000,76942.0000000,76910.0000000,76942.0000000,33
SPFB.Si-3.21,1,01/12/20,12:43:00,76930.0000000,76930.0000000,76921.0000000,76921.0000000,10
SPFB.Si-3.21,1,01/12/20,12:44:00,76923.0000000,76923.0000000,76905.0000000,76912.0000000,349
