<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.21;1;17/02/21;11:26:00;73988.0000000;74003.0000000;73979.0000000;73985.0000000;2837
SPFB.Si-3.21;1;17/02/21;11:27:00;73984.0000000;73986.0000000;73971.0000000;73974.0000000;2837
SPFB.Si-3.21;1;17/02/21;11:28:00;73972.0000000;73976.0000000;73957.0000000;73973.0000000;2896
SPFB.Si-3.21;1;17/02/21;11:29:00;73972.0000000;73986.0000000;73964.0000000;73982.0000000;3809
SPFB.Si-3.21;1;17/02/21;11:30:00;73984.0000000;73985.0000000;73953.0000000;73965.0000000;8014
SPFB.Si-3.21;1;17/02/21;11:31:00;73964.0000000;73968.0000000;73943.0000000;73962.0000000;5970
SPFB.Si-3.21;1;17/02/21;11:32:00;73961.0000000;73978.0000000;73937.0000000;73938.0000000;3862
SPFB.Si-3.21;1;17/02/21;11:33:00;73939.0000000;73944.0000000;73901.0000000;73909.0000000;12467
SPFB.Si-3.21;1;17/02/21;11:34:00;73910.0000000;73928.0000000;73907.0000000;73909.0000000;4448
SPFB.Si-3.21;1;17/02/21;11:35:00;73908.0000000;73920.0000000;73890.0000000;73894.0000000;7202
SPFB.Si-3.21;1;17/02/21;11:36:00;73896.0000000;73897.0000000;73851.0000000;73855.0000000;11676
SPFB.Si-3.21;1;17/02/21;11:37:00;73853.0000000;73860.0000000;73826.0000000;73855.0000000;15364
SPFB.Si-3.21;1;17/02/21;11:38:00;73855.0000000;73878.0000000;73850.0000000;73874.0000000;5416
SPFB.Si-3.21;1;17/02/21;11:39:00;73873.0000000;73878.0000000;73860.0000000;73864.0000000;2824
SPFB.Si-3.21;1;17/02/21;11:40:00;73861.0000000;73889.0000000;73857.0000000;73886.0000000;7784
SPFB.Si-3.21;1;17/02/21;11:41:00;73886.0000000;73909.0000000;73883.0000000;73904.0000000;9179
SPFB.Si-3.21;1;17/02/21;11:42:00;73905.0000000;73912.0000000;73876.0000000;73885.0000000;9560
SPFB.Si-3.21;1;17/02/21;11:43:00;73883.0000000;73893.0000000;73855.0000000;73890.0000000;5608
SPFB.Si-3.21;1;17/02/21;11:44:00;73886.0000000;73893.0000000;73866.0000000;73876.0000000;2843
SPFB.Si-3.21;1;17/02/21;11:45:00;73877.0000000;73883.0000000;73855.0000000;73863.0000000;5412
SPFB.Si-3.21;1;17/02/21;11:46:00;73864.0000000;73867.0000000;73851.0000000;73859.0000000;3239
SPFB.Si-3.21;1;17/02/21;11:47:00;73855.0000000;73878.0000000;73851.0000000;73870.0000000;3388
SPFB.Si-3.21;1;17/02/21;11:48:00;73870.0000000;73896.0000000;73861.0000000;73889.0000000;3222
SPFB.Si-3.21;1;17/02/21;11:49:00;73891.0000000;73907.0000000;73874.0000000;73878.0000000;5226
SPFB.Si-3.21;1;17/02/21;11:50:00;73881.0000000;73915.0000000;73873.0000000;73901.0000000;5184
SPFB.Si-3.21;1;17/02/21;11:51:00;73905.0000000;73910.0000000;73884.0000000;73904.0000000;6707
SPFB.Si-3.21;1;17/02/21;11:52:00;73903.0000000;73910.0000000;73887.0000000;73888.0000000;3957
SPFB.Si-3.21;1;17/02/21;11:53:00;73890.0000000;73894.0000000;73866.0000000;73872.0000000;2957
SPFB.Si-3.21;1;17/02/21;11:54:00;73874.0000000;73882.0000000;73850.0000000;73850.0000000;6864
SPFB.Si-3.21;1;17/02/21;11:55:00;73852.0000000;73858.0000000;73840.0000000;73840.0000000;7406
SPFB.Si-3.21;1;17/02/21;11:56:00;73841.0000000;73841.0000000;73795.0000000;73800.0000000;19585
SPFB.Si-3.21;1;17/02/21;11:57:00;73800.0000000;73815.0000000;73785.0000000;73815.0000000;13341
SPFB.Si-3.21;1;17/02/21;11:58:00;73814.0000000;73828.0000000;73800.0000000;73802.0000000;6715
SPFB.Si-3.21;1;17/02/21;11:59:00;73803.0000000;73829.0000000;73793.0000000;73821.0000000;6282
SPFB.Si-3.21;1;17/02/21;12:00:00;73819.0000000;73820.0000000;73800.0000000;73816.0000000;7704
SPFB.Si-3.21;1;17/02/21;12:01:00;73817.0000000;73818.0000000;73800.0000000;73805.0000000;4883
SPFB.Si-3.21;1;17/02/21;12:02:00;73804.0000000;73806.0000000;73786.0000000;73798.0000000;7926
SPFB.Si-3.21;1;17/02/21;12:03:00;73798.0000000;73806.0000000;73788.0000000;73798.0000000;5546
SPFB.Si-3.21;1;17/02/21;12:04:00;73800.0000000;73800.0000000;73773.0000000;73783.0000000;5205
SPFB.Si-3.21;1;17/02/21;12:05:00;73783.0000000;73818.0000000;73775.0000000;73812.0000000;8069
SPFB.Si-3.21;1;17/02/21;12:06:00;73811.0000000;73820.0000000;73808.0000000;73810.0000000;3854
SPFB.Si-3.21;1;17/02/21;12:07:00;73810.0000000;73816.0000000;73807.0000000;73810.0000000;2611
SPFB.Si-3.21;1;17/02/21;12:08:00;73810.0000000;73820.0000000;73800.0000000;73802.0000000;4521
SPFB.Si-3.21;1;17/02/21;12:09:00;73801.0000000;73818.0000000;73797.0000000;73802.0000000;3358
SPFB.Si-3.21;1;17/02/21;12:10:00;73802.0000000;73802.0000000;73771.0000000;73780.0000000;17083
SPFB.Si-3.21;1;17/02/21;12:11:00;73780.0000000;73842.0000000;73778.0000000;73827.0000000;13365
SPFB.Si-3.21;1;17/02/21;12:12:00;73827.0000000;73833.0000000;73818.0000000;73826.0000000;2810
SPFB.Si-3.21;1;17/02/21;12:13:00;73827.0000000;73850.0000000;73823.0000000;73838.0000000;6590
SPFB.Si-3.21;1;17/02/21;12:14:00;73838.0000000;73850.0000000;73831.0000000;73848.0000000;2266
SPFB.Si-3.21;1;17/02/21;12:15:00;73848.0000000;73875.0000000;73846.0000000;73872.0000000;8666
SPFB.Si-3.21;1;17/02/21;12:16:00;73869.0000000;73873.0000000;73856.0000000;73868.0000000;2338
SPFB.Si-3.21;1;17/02/21;12:17:00;73868.0000000;73873.0000000;73844.0000000;73852.0000000;5243
SPFB.Si-3.21;1;17/02/21;12:18:00;73852.0000000;73868.0000000;73851.0000000;73860.0000000;2246
SPFB.Si-3.21;1;17/02/21;12:19:00;73861.0000000;73870.0000000;73856.0000000;73860.0000000;2040
SPFB.Si-3.21;1;17/02/21;12:20:00;73857.0000000;73889.0000000;73857.0000000;73885.0000000;5023
SPFB.Si-3.21;1;17/02/21;12:21:00;73882.0000000;73886.0000000;73872.0000000;73879.0000000;2125
SPFB.Si-3.21;1;17/02/21;12:22:00;73877.0000000;73877.0000000;73832.0000000;73834.0000000;8860
SPFB.Si-3.21;1;17/02/21;12:23:00;73833.0000000;73840.0000000;73818.0000000;73824.0000000;7325
SPFB.Si-3.21;1;17/02/21;12:24:00;73821.0000000;73836.0000000;73800.0000000;73805.0000000;6390
SPFB.Si-3.21;1;17/02/21;12:25:00;73805.0000000;73816.0000000;73792.0000000;73810.0000000;4974
SPFB.Si-3.21;1;17/02/21;12:26:00;73808.0000000;73820.0000000;73804.0000000;73818.0000000;2151
SPFB.Si-3.21;1;17/02/21;12:27:00;73817.0000000;73829.0000000;73782.0000000;73797.0000000;6676
SPFB.Si-3.21;1;17/02/21;12:28:00;73796.0000000;73803.0000000;73784.0000000;73799.0000000;3754
SPFB.Si-3.21;1;17/02/21;12:29:00;73799.0000000;73844.0000000;73799.0000000;73837.0000000;6638
SPFB.Si-3.21;1;17/02/21;12:30:00;73837.0000000;73867.0000000;73832.0000000;73860.0000000;4556
SPFB.Si-3.21;1;17/02/21;12:31:00;73859.0000000;73890.0000000;73854.0000000;73860.0000000;8799
SPFB.Si-3.21;1;17/02/21;12:32:00;73859.0000000;73864.0000000;73853.0000000;73859.0000000;1983
SPFB.Si-3.21;1;17/02/21;12:33:00;73857.0000000;73886.0000000;73856.0000000;73885.0000000;4277
SPFB.Si-3.21;1;17/02/21;12:34:00;73885.0000000;73887.0000000;73851.0000000;73852.0000000;4754
SPFB.Si-3.21;1;17/02/21;12:35:00;73851.0000000;73882.0000000;73846.0000000;73881.0000000;4707
SPFB.Si-3.21;1;17/02/21;12:36:00;73882.0000000;73905.0000000;73880.0000000;73903.0000000;6468
SPFB.Si-3.21;1;17/02/21;12:37:00;73903.0000000;73914.0000000;73880.0000000;73882.0000000;5684
SPFB.Si-3.21;1;17/02/21;12:38:00;73884.0000000;73902.0000000;73882.0000000;73901.0000000;1451
SPFB.Si-3.21;1;17/02/21;12:39:00;73901.0000000;73917.0000000;73900.0000000;73915.0000000;3731
SPFB.Si-3.21;1;17/02/21;12:40:00;73912.0000000;73926.0000000;73904.0000000;73912.0000000;7697
SPFB.Si-3.21;1;17/02/21;12:41:00;73911.0000000;73919.0000000;73902.0000000;73911.0000000;1965
SPFB.Si-3.21;1;17/02/21;12:42:00;73913.0000000;73920.0000000;73901.0000000;73914.0000000;2619
SPFB.Si-3.21;1;17/02/21;12:43:00;73910.0000000;73927.0000000;73908.0000000;73913.0000000;3442
SPFB.Si-3.21;1;17/02/21;12:44:00;73914.0000000;73918.0000000;73890.0000000;73901.0000000;7113
SPFB.Si-3.21;1;17/02/21;12:45:00;73898.0000000;73909.0000000;73888.0000000;73902.0000000;6108
